id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
1039029,1268951,17625,17625,17625, 36 months,0.1269,591.23,B,B5,10+ years,RENT,37794,Verified,2011-12-01,Fully Paid,145xx,NY,18.73,0,01-07-1985,1,56,NA,12,0,11207,0.633,31,f,0,0,21289.26236,21289.26,17625,3664.26,0,0,0,2014-12-01,633.6,2014-12-01
1039098,1269026,8000,8000,8000, 36 months,0.1629,282.41,D,D1,10+ years,RENT,108000,Source Verified,2011-11-01,Fully Paid,956xx,CA,3.84,0,01-04-1993,0,NA,NA,3,0,10675,0.487,3,f,0,0,10166.43757,10166.44,8000,2166.44,0,0,0,2014-12-01,287.04,2016-05-01
1039102,1269030,7500,7500,7250, 36 months,0.1629,264.76,D,D1,3 years,RENT,48000,Source Verified,2011-11-01,Fully Paid,018xx,MA,13.05,0,01-09-2008,0,NA,NA,4,0,3179,0.383,4,f,0,0,9478.801176,9162.84,7500,1978.8,0,0,0,2014-07-01,1543.04,2016-04-01
1039148,1269078,14000,14000,14000, 60 months,0.089,289.94,A,A5,1 year,MORTGAGE,68124,Not Verified,2011-12-01,Current,194xx,PA,11.45,0,01-06-1998,0,NA,NA,8,0,15183,0.474,24,f,1994,1994,15332.23,15332.23,12005.99,3326.24,0,0,0,2016-05-01,289.94,2016-05-01
1039153,1269083,21000,21000,21000, 36 months,0.1242,701.73,B,B4,10+ years,RENT,105000,Verified,2011-12-01,Charged Off,335xx,FL,13.22,0,01-02-1983,0,NA,NA,7,0,32135,0.903,38,f,0,0,14025.4,14025.4,10694.96,3330.44,0,0,0,2013-09-01,701.73,2016-05-01
1039174,1268910,19075,19075,19050, 60 months,0.2089,514.87,F,F1,10+ years,RENT,48000,Source Verified,2011-12-01,Fully Paid,809xx,CO,17.38,0,01-02-2001,2,58,NA,10,0,15430,0.749,17,f,0,0,29845.8977,29806.78,19075,10770.9,0,0,0,2016-03-01,86.14,2016-03-01
1039178,1264655,5000,5000,5000, 36 months,0.1171,165.38,B,B3,9 years,RENT,26000,Source Verified,2011-12-01,Fully Paid,104xx,NY,13.48,0,01-02-2007,0,NA,NA,7,0,8006,0.607,10,f,0,0,5953.67366,5953.67,5000,953.67,0,0,0,2014-12-01,172.01,2016-05-01
1039243,1269182,19125,19125,19125, 60 months,0.1527,457.7,C,C4,< 1 year,RENT,54000,Source Verified,2011-12-01,Fully Paid,133xx,NY,23.18,0,01-04-2001,1,NA,NA,13,0,14850,0.562,34,f,0,0,23248.03715,23248.04,19125,4123.04,0,0,0,2013-07-01,15021.13,2014-05-01
1039247,1269186,5000,5000,4975, 36 months,0.0751,155.56,A,A3,< 1 year,RENT,58000,Source Verified,2011-11-01,Fully Paid,334xx,FL,3.7,0,01-10-1997,0,NA,NA,6,0,5312,0.718,15,f,0,0,5603.95,5575.93,5000,603.95,0,0,0,2014-12-01,158,2016-05-01
1039253,1269192,29000,29000,28975, 60 months,0.1758,729.8,D,D4,10+ years,MORTGAGE,58000,Verified,2011-12-01,Fully Paid,310xx,GA,8.88,0,01-04-2000,3,NA,NA,5,0,11452,0.763,10,f,0,0,30372.02019,30345.84,29000,1372.02,0,0,0,2012-04-01,7690.94,2012-04-01
1039258,1269197,5000,5000,5000, 36 months,0.0662,153.52,A,A2,10+ years,RENT,37513,Not Verified,2011-11-01,Charged Off,327xx,FL,10.84,0,01-04-1992,1,NA,NA,10,0,17844,0.541,19,f,0,0,919.38,919.38,764.67,154.71,0,0,0,2012-06-01,153.52,2014-02-01
1039261,1264096,3800,3800,3800, 36 months,0.1825,137.86,D,D5,4 years,RENT,40000,Source Verified,2011-11-01,Fully Paid,112xx,NY,19.11,0,01-09-2007,0,NA,NA,10,0,7889,0.861,10,f,0,0,4962.776768,4962.78,3800,1162.78,0,0,0,2014-12-01,140.8,2014-12-01
1039279,1269219,21200,21200,21200, 36 months,0.1242,708.41,B,B4,10+ years,MORTGAGE,60000,Verified,2011-12-01,Charged Off,793xx,TX,21.18,0,01-01-1992,0,NA,NA,7,0,6334,0.646,10,f,0,0,12096.57,12096.57,8451.46,2877.43,35.41121963,732.27,7.49,2013-04-01,1452.24,2013-09-01
1039299,1269238,2400,2400,2400, 36 months,0.1727,85.89,D,D3,5 years,RENT,13288,Source Verified,2011-11-01,Fully Paid,342xx,FL,8.76,0,01-02-2008,0,NA,NA,5,0,3096,0.645,7,f,0,0,3092.011621,3092.01,2400,692.01,0,0,0,2014-12-01,91.84,2015-06-01
1039318,1269258,8000,8000,8000, 36 months,0.079,250.33,A,A4,< 1 year,RENT,72000,Source Verified,2011-11-01,Fully Paid,601xx,IL,9.32,0,01-07-2004,3,NA,NA,6,0,9752,0.542,21,f,0,0,8341.285241,8341.29,8000,341.29,0,0,0,2012-07-01,6841.76,2015-01-01
1039321,1269261,9600,9600,9600, 60 months,0.1269,216.91,B,B5,8 years,MORTGAGE,42336,Source Verified,2011-12-01,Fully Paid,067xx,CT,8.84,0,01-11-2004,1,NA,NA,6,0,100,0.036,7,f,0,0,11807.33661,11807.34,9600,2207.34,0,0,0,2014-02-01,6404.89,2014-02-01
1039327,1269267,12400,12400,12400, 60 months,0.2128,337.42,F,F2,7 years,RENT,50000,Source Verified,2011-12-01,Fully Paid,104xx,NY,15.77,1,01-09-2001,1,12,NA,13,0,4089,0.788,30,f,0,0,16190.21908,16190.22,12400,3790.22,0,0,0,2013-07-01,10118.3,2016-03-01
1039330,1269270,8000,8000,8000, 36 months,0.0751,248.89,A,A3,2 years,RENT,42000,Not Verified,2011-11-01,Charged Off,906xx,CA,7.71,0,01-05-2000,0,NA,NA,4,0,11720,0.592,8,f,0,0,6374.09,6374.09,5184.38,784.3,0,405.41,3.8829,2013-11-01,248.89,2014-04-01
1039359,1269298,12000,12000,12000, 36 months,0.1269,402.54,B,B5,5 years,RENT,80000,Not Verified,2011-12-01,Fully Paid,940xx,CA,18.34,0,01-07-2006,0,NA,NA,13,0,18008,0.711,21,f,0,0,14491.35153,14491.35,12000,2491.35,0,0,0,2014-12-01,421.6,2014-12-01
1039372,1269102,6000,6000,6000, 36 months,0.0751,186.67,A,A3,10+ years,OWN,25000,Source Verified,2011-12-01,Fully Paid,785xx,TX,21.22,0,01-06-1985,0,NA,NA,4,0,7154,0.538,11,f,0,0,6719.913435,6719.91,6000,719.91,0,0,0,2014-12-01,196.13,2016-02-01
1039392,1269322,23000,23000,22975, 60 months,0.1864,592.09,E,E1,6 years,RENT,62000,Verified,2011-12-01,Fully Paid,303xx,GA,21.17,0,01-11-1995,0,73,NA,13,0,23773,0.723,38,f,0,0,31419.61761,31385.47,23000,8419.62,0,0,0,2014-04-01,15442.88,2014-04-01
1039406,1269337,23000,23000,23000, 36 months,0.1349,780.41,C,C1,10+ years,RENT,80000,Verified,2011-11-01,Fully Paid,983xx,WA,22.63,0,01-05-1990,2,NA,NA,12,0,15075,0.666,26,f,0,0,28094.33541,28094.34,23000,5094.34,0,0,0,2014-12-01,810.81,2016-05-01
1039409,1269340,5300,5300,5300, 36 months,0.1527,184.43,C,C4,< 1 year,RENT,28800,Not Verified,2011-12-01,Fully Paid,951xx,CA,21.96,0,01-11-2000,1,NA,NA,4,0,3412,0.726,6,f,0,0,6538.526554,6538.53,5300,1238.53,0,0,0,2014-03-01,1756.73,2016-05-01
1039410,1269341,7200,7200,7175, 36 months,0.089,228.63,A,A5,4 years,RENT,60000,Verified,2011-11-01,Fully Paid,941xx,CA,10.62,0,01-08-2003,0,NA,NA,6,0,9407,0.855,7,f,0,0,8230.399998,8201.82,7200,1030.4,0,0,0,2014-12-01,237.54,2016-03-01
1039464,1269398,30000,30000,30000, 60 months,0.2089,809.75,F,F1,4 years,RENT,68000,Source Verified,2011-12-01,Fully Paid,325xx,FL,16.91,0,01-03-1999,0,80,NA,11,0,20089,0.715,18,f,0,0,30522.93,30522.93,30000,522.93,0,0,0,2012-01-01,30523.44,2011-11-01
1039468,1269402,21000,21000,21000, 36 months,0.1171,694.6,B,B3,10+ years,MORTGAGE,60000,Source Verified,2011-12-01,Fully Paid,284xx,NC,3,1,01-11-1994,0,5,NA,4,0,8296,0.628,13,f,0,0,25005.40184,25005.4,21000,4005.4,0,0,0,2014-12-01,710.79,2014-12-01
1039477,1269411,15000,15000,15000, 60 months,0.1465,354.1,C,C3,8 years,RENT,55000,Not Verified,2011-12-01,Fully Paid,088xx,NJ,17.21,0,01-03-1994,1,NA,NA,4,0,13115,0.88,17,f,0,0,19131.4082,19131.41,15000,4131.41,0,0,0,2014-03-01,9926.13,2014-03-01
1039478,1269412,21500,21500,21475, 60 months,0.1903,558.08,E,E2,4 years,RENT,43000,Verified,2011-12-01,Charged Off,021xx,MA,18.28,0,01-10-2006,0,NA,NA,11,0,11943,0.511,12,f,0,0,26785.09,26754.12,15422.96,11362.13,0,0,0,2016-01-01,558.08,2016-04-01
1039489,1269423,9300,9300,9300, 60 months,0.1427,217.7,C,C2,10+ years,MORTGAGE,75000,Source Verified,2011-12-01,Fully Paid,604xx,IL,3.62,0,01-11-1988,4,NA,NA,6,0,17648,0.457,21,f,0,0,10541.08782,10541.09,9300,1241.09,0,0,0,2012-12-01,8153.93,2014-03-01
1039496,1269430,16500,16500,16475, 60 months,0.1171,364.62,B,B3,5 years,MORTGAGE,33000,Verified,2011-12-01,Charged Off,302xx,GA,3.13,0,01-10-2003,0,NA,NA,8,0,2096,0.23,17,f,0,0,16874.96,16849.42,11106.97,4911.09,0,856.9,154.242,2015-08-01,364.62,2015-01-01
1039507,1269441,10000,10000,10000, 36 months,0.0991,322.25,B,B1,6 years,MORTGAGE,30000,Source Verified,2011-12-01,Fully Paid,554xx,MN,22.88,1,01-09-2004,0,23,NA,10,0,5748,0.449,22,f,0,0,11546.30187,11546.3,10000,1546.3,0,0,0,2014-06-01,2210.07,2014-06-01
1039521,1269455,15000,15000,15000, 36 months,0.1758,539.14,D,D4,7 years,OWN,89000,Source Verified,2011-11-01,Fully Paid,900xx,CA,4.38,0,01-01-2000,0,24,NA,8,0,7781,0.837,21,f,0,0,19137.6572,19137.66,15000,4137.66,0,0,0,2014-04-01,4604.28,2014-04-01
1039551,1269489,5500,5500,5500, 36 months,0.0603,167.4,A,A1,9 years,MORTGAGE,54960,Not Verified,2011-11-01,Fully Paid,933xx,CA,10.85,0,01-01-2000,0,NA,NA,10,0,2297,0.203,15,f,0,0,6026.22007,6026.22,5500,526.22,0,0,0,2014-12-01,170,2016-05-01
1039555,1269494,6000,6000,6000, 36 months,0.079,187.75,A,A4,n/a,MORTGAGE,75000,Verified,2011-11-01,Fully Paid,284xx,NC,24.13,0,01-08-1978,0,24,NA,14,0,25459,0.732,32,f,0,0,6758.656936,6758.66,6000,758.66,0,0,0,2014-12-01,191.65,2014-12-01
1039581,1269524,2100,2100,2100, 36 months,0.1465,72.44,C,C3,5 years,RENT,60000,Verified,2011-11-01,Fully Paid,322xx,FL,7.66,0,01-10-1999,1,NA,101,6,1,11502,0.913,20,f,0,0,2608.612559,2608.61,2100,508.61,0,0,0,2015-01-01,2.33,2015-01-01
1039586,1269528,11500,11500,11475, 36 months,0.0751,357.78,A,A3,< 1 year,RENT,57000,Source Verified,2011-12-01,Fully Paid,019xx,MA,9.12,0,01-06-2006,0,NA,NA,5,0,1166,0.299,8,f,0,0,12692.45767,12664.87,11500,1192.46,0,0,0,2014-07-01,975.37,2014-12-01
1039609,1269554,11200,11200,11200, 36 months,0.1427,384.26,C,C2,6 years,MORTGAGE,50000,Not Verified,2011-11-01,Fully Paid,061xx,CT,13.51,0,01-11-2000,1,NA,NA,8,0,22221,0.856,36,f,0,0,11953.63754,11953.64,11200,753.64,0,0,0,2012-06-01,10036.16,2015-07-01
1039627,1269575,25000,25000,25000, 60 months,0.1727,624.95,D,D3,10+ years,RENT,50400,Verified,2011-12-01,Current,900xx,CA,21.07,0,01-02-2000,0,57,NA,14,0,18260,0.674,24,f,4147,4147,33095.05,33095.05,20852.8,12242.25,0,0,0,2016-05-01,624.95,2016-05-01
1039635,1269583,5600,5600,5600, 36 months,0.0603,170.44,A,A1,6 years,RENT,49000,Not Verified,2011-11-01,Fully Paid,549xx,WI,16.29,0,01-08-1995,1,NA,NA,10,0,3071,0.069,15,f,0,0,6036.244904,6036.24,5600,436.24,0,0,0,2013-09-01,2629.5,2013-09-01
1039669,1269618,3000,3000,3000, 36 months,0.1269,100.64,B,B5,10+ years,RENT,105000,Verified,2011-12-01,Fully Paid,640xx,MO,13.84,0,01-03-1978,2,NA,NA,19,0,29086,0.797,31,f,0,0,3092.992069,3092.99,3000,92.99,0,0,0,2012-03-01,2893.13,2016-05-01
1039671,1269620,10000,10000,10000, 36 months,0.1065,325.74,B,B2,10+ years,RENT,40000,Not Verified,2011-11-01,Fully Paid,968xx,HI,24.15,0,01-01-1991,1,NA,NA,9,0,28976,0.549,18,f,0,0,11726.31037,11726.31,10000,1726.31,0,0,0,2014-12-01,336.42,2016-05-01
1039688,1269640,3000,3000,3000, 36 months,0.0751,93.34,A,A3,2 years,RENT,64000,Not Verified,2011-11-01,Fully Paid,926xx,CA,14.89,0,01-09-1997,2,37,NA,6,0,1552,0.103,14,f,0,0,3231.39988,3231.4,3000,231.4,0,0,0,2013-03-01,1927.83,2015-08-01
1039773,1269512,12800,12800,12800, 60 months,0.1758,322.12,D,D4,2 years,RENT,99000,Not Verified,2011-12-01,Fully Paid,775xx,TX,19.05,0,01-02-2000,1,30,NA,6,0,27751,0.925,32,f,0,0,15225.2842,15225.28,12800,2425.28,0,0,0,2013-06-01,6764.51,2016-05-01
1039790,1269729,14000,14000,14000, 60 months,0.1349,322.07,C,C1,10+ years,MORTGAGE,67000,Source Verified,2011-12-01,Current,783xx,TX,24.73,0,01-07-1998,0,NA,NA,15,0,15198,0.585,31,f,2171,2171,17044.23,17044.23,11828.86,5215.37,0,0,0,2016-05-01,322.07,2016-05-01
1039802,1269741,15000,15000,15000, 36 months,0.1171,496.14,B,B3,10+ years,RENT,33800,Not Verified,2011-11-01,Fully Paid,104xx,NY,9.73,0,01-10-2001,1,NA,NA,4,0,8798,0.667,6,f,0,0,17605.5244,17605.52,15000,2605.52,0,0,0,2014-02-01,5220.63,2016-05-01
1039811,1269751,35000,35000,35000, 60 months,0.1942,916.03,E,E3,10+ years,OWN,137000,Verified,2011-12-01,Current,996xx,AK,18.11,0,01-12-1989,0,78,NA,9,0,32568,0.796,20,f,6028,6028,48525.15,48525.15,28972.3,19552.85,0,0,0,2016-05-01,916.03,2016-05-01
1039833,1269773,6250,6250,6200, 36 months,0.079,195.57,A,A4,6 years,RENT,21000,Not Verified,2011-11-01,Fully Paid,802xx,CO,21.77,0,01-11-2004,0,NA,NA,7,0,8181,0.852,12,f,0,0,6963.847889,6908.14,6250,713.85,0,0,0,2014-03-01,885.07,2014-03-01
1039836,1269776,20000,20000,19925, 60 months,0.1269,451.9,B,B5,7 years,RENT,40000,Verified,2011-12-01,Current,891xx,NV,15.48,0,01-09-1979,1,NA,NA,12,0,15756,0.551,16,f,3060,3048,23902.66,23813.24,16940.01,6962.65,0,0,0,2016-05-01,451.9,2016-05-01
1039849,1269792,3500,3500,3500, 36 months,0.0991,112.79,B,B1,10+ years,RENT,39000,Not Verified,2011-11-01,Fully Paid,782xx,TX,20.71,0,01-10-1998,0,NA,NA,6,0,18140,0.782,18,f,0,0,4060.329999,4060.33,3500,560.33,0,0,0,2014-12-01,120.41,2015-11-01
1039868,1269813,6000,6000,6000, 36 months,0.1242,200.5,B,B4,6 years,RENT,37500,Verified,2011-11-01,Fully Paid,826xx,WY,24.99,0,01-12-2004,1,NA,NA,9,0,9053,0.515,17,f,0,0,6601.946359,6601.95,6000,601.95,0,0,0,2012-11-01,4599.39,2016-04-01
1039887,1269832,19800,19800,19800, 60 months,0.2167,543.15,F,F3,10+ years,OWN,170000,Verified,2011-12-01,Current,201xx,VA,1.61,0,01-01-1991,2,26,NA,9,0,2121,0.272,21,f,3553,3553,28759.91,28759.91,16247.08,12512.83,0,0,0,2016-05-01,543.15,2016-05-01
1039965,1269917,20000,20000,20000, 60 months,0.1427,468.17,C,C2,4 years,MORTGAGE,40000,Verified,2011-12-01,Fully Paid,953xx,CA,0.6,0,01-08-2000,3,NA,NA,5,0,816,0.037,23,f,0,0,22330.07506,22330.08,20000,2330.08,0,0,0,2013-05-01,5353.01,2015-11-01
1039971,1269924,4125,4125,4125, 36 months,0.1171,136.44,B,B3,< 1 year,RENT,25000,Source Verified,2011-12-01,Fully Paid,840xx,UT,22.99,0,01-08-2002,0,NA,NA,14,0,7460,0.643,28,f,0,0,4926.780003,4926.78,4125,786.78,15.00000005,0,0,2014-12-01,151.39,2016-05-01
1039975,1269930,13000,13000,12975, 60 months,0.1727,324.98,D,D3,7 years,RENT,49920,Not Verified,2011-12-01,Fully Paid,111xx,NY,15.31,0,01-06-2006,0,NA,NA,10,0,17478,0.78,17,f,0,0,14439.65621,14411.89,13000,1439.66,0,0,0,2012-09-01,14.48,2014-05-01
1039993,1269948,15000,15000,14975, 60 months,0.1171,331.48,B,B3,10+ years,MORTGAGE,72000,Verified,2011-12-01,Current,359xx,AL,26.48,0,01-02-1999,0,NA,NA,8,0,10982,0.678,15,f,2246,2242,17546.34,17517.12,12754.21,4792.13,0,0,0,2016-05-01,331.48,2016-05-01
1040000,1269957,10000,10000,10000, 36 months,0.1242,334.16,B,B4,3 years,RENT,65000,Not Verified,2011-11-01,Fully Paid,210xx,MD,19.86,0,01-01-1997,1,75,NA,13,0,17700,0.813,17,f,0,0,12029.44225,12029.44,10000,2029.44,0,0,0,2014-12-01,346.33,2015-10-01
1040028,1269987,20000,20000,19950, 60 months,0.1465,472.14,C,C3,5 years,RENT,48000,Source Verified,2011-12-01,Fully Paid,241xx,VA,12.65,0,01-01-2000,1,NA,NA,10,0,20817,0.508,21,f,0,0,27705.05,27635.79,20000,7705.05,0,0,0,2015-09-01,6931.77,2016-05-01
1040029,1269988,24000,24000,23975, 36 months,0.1269,805.08,B,B5,1 year,RENT,100450,Verified,2011-12-01,Fully Paid,750xx,TX,23.13,0,01-09-1997,0,NA,NA,8,0,33187,0.895,18,f,0,0,28982.70307,28952.51,24000,4982.7,0,0,0,2014-12-01,823.85,2016-02-01
1040032,1269991,12000,12000,11750, 36 months,0.1242,400.99,B,B4,6 years,MORTGAGE,77000,Not Verified,2011-11-01,Fully Paid,452xx,OH,9.69,1,01-09-1985,0,22,NA,11,0,24005,0.533,14,f,0,0,14435.3454,14134.61,12000,2435.35,0,0,0,2014-12-01,412.37,2016-04-01
1040037,1269997,17000,17000,17000, 36 months,0.1242,568.06,B,B4,6 years,MORTGAGE,50000,Source Verified,2011-12-01,Fully Paid,231xx,VA,13.94,0,01-09-2001,0,58,NA,11,0,11386,0.699,25,f,0,0,20245.58194,20245.58,17000,3245.58,0,0,0,2014-04-01,4920.04,2016-05-01
1040053,1270014,10800,10800,10775, 60 months,0.1677,267.08,D,D2,2 years,RENT,23000,Verified,2011-12-01,Fully Paid,778xx,TX,11.22,0,01-12-2005,1,40,NA,5,0,9952,0.642,10,f,0,0,11960.69775,11933.01,10800,1160.7,0,0,0,2012-08-01,10098.93,2012-08-01
1040070,1270032,12000,12000,12000, 36 months,0.0751,373.33,A,A3,8 years,MORTGAGE,74000,Not Verified,2011-12-01,Fully Paid,804xx,CO,15.41,0,01-06-1998,3,NA,NA,8,0,5983,0.298,16,f,0,0,12626.38702,12626.39,12000,626.39,0,0,0,2012-11-01,6903.77,2016-05-01
1040095,1270063,18000,18000,18000, 36 months,0.1171,595.37,B,B3,2 years,MORTGAGE,52000,Verified,2011-12-01,Fully Paid,750xx,TX,7.45,0,01-09-2001,4,NA,NA,9,0,3411,0.227,14,f,0,0,21433.21141,21433.21,18000,3433.21,0,0,0,2014-12-01,607.92,2014-12-01
1040112,1270080,35000,35000,34975, 36 months,0.1065,1140.07,B,B2,3 years,MORTGAGE,112800,Verified,2011-12-01,Fully Paid,144xx,NY,14.35,0,01-08-1987,1,NA,NA,17,0,38121,0.596,35,f,0,0,40834.67571,40805.51,35000,5834.68,0,0,0,2014-06-01,7807.37,2016-04-01
1040115,1270085,35000,35000,34950, 60 months,0.1269,790.82,B,B5,10+ years,RENT,102000,Verified,2011-12-01,Current,958xx,CA,16.58,0,01-07-1999,0,NA,NA,8,0,26563,0.894,23,f,5326,5318,41884.6,41824.98,29674.06,12210.54,0,0,0,2016-05-01,790.82,2016-05-01
1040121,1270094,10000,10000,9750, 36 months,0.1171,330.76,B,B3,2 years,RENT,60000,Not Verified,2011-11-01,Fully Paid,852xx,AZ,12.16,1,01-09-2002,0,20,NA,11,0,7767,0.339,20,f,0,0,11907.34732,11609.66,10000,1907.35,0,0,0,2014-12-01,344.86,2016-05-01
1040142,1270517,12000,12000,11750, 36 months,0.0991,386.7,B,B1,4 years,MORTGAGE,75000,Not Verified,2011-11-01,Fully Paid,922xx,CA,3.38,0,01-05-1999,0,66,NA,7,0,14847,0.648,21,f,0,0,13457.79792,13177.43,12000,1457.8,0,0,0,2013-07-01,6507.7,2013-07-01
1040144,1270519,10000,10000,10000, 36 months,0.1677,355.39,D,D2,9 years,MORTGAGE,77000,Not Verified,2011-11-01,Fully Paid,088xx,NJ,11.13,0,01-07-1998,1,NA,NA,11,0,27998,0.903,24,f,0,0,11031.30943,11031.31,10000,1031.31,0,0,0,2012-09-01,11.74,2015-02-01
1040151,1270526,17500,17500,17500, 36 months,0.1349,593.79,C,C1,5 years,RENT,58000,Not Verified,2011-11-01,Fully Paid,088xx,NJ,10.97,0,01-12-2001,0,NA,NA,8,0,18564,0.888,10,f,0,0,21376.12654,21376.13,17500,3876.13,0,0,0,2014-12-01,619.16,2016-05-01
1040154,1270530,7000,7000,7000, 36 months,0.1171,231.54,B,B3,2 years,RENT,75000,Source Verified,2011-12-01,Fully Paid,926xx,CA,15.57,0,01-01-2001,0,NA,NA,7,0,22196,0.941,17,f,0,0,8335.090002,8335.09,7000,1335.09,0,0,0,2015-01-01,243.64,2014-12-01
1040170,1270121,11125,11125,11125, 36 months,0.1349,377.48,C,C1,4 years,MORTGAGE,75000,Not Verified,2011-11-01,Fully Paid,974xx,OR,15.63,2,01-09-1971,0,8,NA,8,0,5797,0.707,33,f,0,0,13589.11536,13589.12,11125,2464.12,0,0,0,2014-12-01,395.77,2015-07-01
1040188,1270140,6000,6000,6000, 36 months,0.1242,200.5,B,B4,4 years,RENT,30000,Source Verified,2011-12-01,Fully Paid,537xx,WI,7.2,0,01-01-2006,0,38,NA,4,0,5802,0.725,7,f,0,0,6691.551868,6691.55,6000,691.55,0,0,0,2013-01-01,4288.4,2013-02-01
1040196,1270150,22000,22000,22000, 60 months,0.2089,593.82,F,F1,4 years,RENT,63000,Verified,2011-12-01,Charged Off,310xx,GA,6.27,0,01-12-2003,1,NA,NA,5,0,7077,0.715,10,f,0,0,4280.04,4280.04,1319.14,2237.78,0,723.12,7.47,2012-06-01,593.82,2012-11-01
1040199,1270153,30000,30000,30000, 60 months,0.2206,829.6,F,F4,5 years,MORTGAGE,80000,Verified,2011-12-01,Fully Paid,623xx,IL,14.7,0,01-12-1998,1,NA,NA,5,0,16375,0.451,19,f,0,0,42014.75091,42014.75,30000,12014.75,0,0,0,2014-01-01,22108.08,2014-12-01
1040205,1270160,24000,24000,23975, 60 months,0.1065,517.64,B,B2,7 years,MORTGAGE,200000,Verified,2011-12-01,Fully Paid,064xx,CT,4.13,0,01-11-1997,0,NA,NA,11,0,11945,0.187,27,f,0,0,29571.22313,29540.42,24000,5571.22,0,0,0,2014-10-01,12529.86,2016-05-01
1040232,1270192,2500,2500,2500, 36 months,0.1596,87.85,C,C5,10+ years,MORTGAGE,98480,Source Verified,2011-11-01,Fully Paid,194xx,PA,20.61,4,01-06-2000,3,9,NA,13,0,26122,0.726,36,f,0,0,3162.289538,3162.29,2500,662.29,0,0,0,2014-12-01,92.52,2016-05-01
1040234,1270194,15000,15000,15000, 60 months,0.1349,345.08,C,C1,10+ years,MORTGAGE,54000,Not Verified,2011-12-01,Fully Paid,707xx,LA,21.6,0,01-01-1999,1,NA,NA,7,0,22800,0.724,25,f,0,0,16742.23934,16742.24,15000,1742.24,0,0,0,2012-11-01,13298.82,2016-05-01
1040236,1270196,8000,8000,8000, 60 months,0.2167,219.46,F,F3,4 years,RENT,45000,Verified,2011-12-01,Current,114xx,NY,6.69,0,01-11-2008,1,NA,NA,4,0,2975,0.726,5,f,1441,1441,11607.46,11607.46,6559.35,5048.11,0,0,0,2016-05-01,219.46,2016-04-01
1040256,1270217,12000,12000,12000, 36 months,0.1171,396.92,B,B3,8 years,RENT,34000,Not Verified,2011-11-01,Fully Paid,937xx,CA,16.8,0,01-01-1986,1,NA,NA,19,0,13436,0.304,23,f,0,0,14288.76169,14288.76,12000,2288.76,0,0,0,2014-12-01,413.16,2016-05-01
1040262,1270223,24000,24000,24000, 36 months,0.1629,847.21,D,D1,4 years,RENT,48000,Verified,2011-12-01,Fully Paid,921xx,CA,6.7,0,01-12-1998,0,30,NA,8,0,7335,0.535,27,f,0,0,29514.47914,29514.48,24000,5514.48,0,0,0,2013-11-01,10731.48,2016-05-01
1040276,1270238,20000,20000,19750, 36 months,0.1269,670.9,B,B5,5 years,RENT,72000,Not Verified,2011-12-01,Fully Paid,918xx,CA,6.38,0,01-08-2001,0,NA,NA,6,0,17391,0.649,9,f,0,0,24152.25255,23850.35,20000,4152.25,0,0,0,2014-12-01,706.66,2014-12-01
1040288,1270251,8000,8000,8000, 36 months,0.1349,271.45,C,C1,5 years,MORTGAGE,70000,Not Verified,2011-12-01,Fully Paid,328xx,FL,9.5,0,01-04-2003,0,NA,NA,13,0,14412,0.502,14,f,0,0,9611.392422,9611.39,8000,1611.39,0,0,0,2014-02-01,2841.25,2014-09-01
1040295,1270259,15000,15000,15000, 36 months,0.1349,508.96,C,C1,4 years,MORTGAGE,100000,Not Verified,2011-11-01,Fully Paid,618xx,IL,20.41,0,01-02-1996,2,NA,NA,16,0,13203,0.288,39,f,0,0,16376.24122,16376.24,15000,1376.24,0,0,0,2012-09-01,12311.16,2012-09-01
1040309,1270275,12000,12000,11950, 36 months,0.0751,373.33,A,A3,10+ years,MORTGAGE,350000,Verified,2011-12-01,Fully Paid,060xx,CT,10.01,0,01-06-1989,3,NA,NA,9,0,27086,0.702,25,f,0,0,12878.10083,12824.44,12000,878.1,0,0,0,2013-02-01,8032.96,2013-02-01
1040330,1270296,12000,12000,12000, 36 months,0.1242,400.99,B,B4,5 years,RENT,62400,Not Verified,2011-11-01,Fully Paid,945xx,CA,16.85,0,01-06-2000,1,NA,NA,18,0,12900,0.635,28,f,0,0,13109.61633,13109.62,12000,1109.62,0,0,0,2012-10-01,9507.3,2016-05-01
1040340,1270310,18000,18000,18000, 36 months,0.1242,601.48,B,B4,10+ years,MORTGAGE,170000,Not Verified,2011-11-01,Fully Paid,750xx,TX,14.24,0,01-07-1989,0,NA,NA,16,0,22661,0.815,30,f,0,0,20760.74806,20760.75,18000,2760.75,0,0,0,2013-07-01,9947.38,2013-07-01
